﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Type;Medie;Vandområde;Dataejer;Ansvarlig Myndighed;Link;Dato;Måling nr;Undersøgelsestype;Målested type;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetype;Status;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Kvantifikationsgrænse;Detektionsgrænse;Kvalitetsmærke
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/6aba6073-1379-4375-9c34-c779f34096d1;22-12-2011;1546912340;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;261;Phosphor, total-P;;6,53;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/01c338a9-b173-4cd9-92f9-099a431aa971;10-10-2006;2100866110;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;;120;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/1436981c-8f98-4bbc-8ac8-e2d90c62d0a3;01-12-1998;1032104737;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;20;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5ccd73ad-c4d4-42ce-9c06-5735ed163917;03-06-2014;1825197350;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;253;Nitrogen, total N;;31,6;mg/l;;0,5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/63298849-8e12-4790-aac1-3d979e701867;09-06-2020;2025600686;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;18;mg/l;;5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/269222a2-bb59-4315-8acf-e2d18be4c44b;23-10-2018;1794798106;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;253;Nitrogen, total N;;34;mg/l;;0,02;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/d87beae4-3c69-4ac9-b6b6-e57be89d7590;20-08-2009;1967897119;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Ej oplyst;;32;Suspenderede stoffer;;240;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/caddd7ac-f061-429b-8262-a438f4adb779;16-06-2004;1382748153;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Puljet prøve / flowproportional;Godkendt;Ej oplyst;;7;Bundfald eft. 2 tim.;;0,1;ml/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/36b59bd0-674c-4fde-b4c9-73f217e43f6d;13-12-2001;513883444;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;0,14;mg/l;;0,005;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5d263647-2905-47fb-bdc1-d95951d2211c;21-08-2018;1492236020;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Partikelbundet - fra filteret;;32;Suspenderede stoffer;;280;mg/l;;0,2;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/c65a0093-b79b-494b-9d29-df8061212af4;01-11-2020;1055313747;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;261;Phosphor, total-P;;7,1;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/7239c956-7003-4d48-848e-7183e4719223;09-06-1998;1669299395;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;32;Suspenderede stoffer;<;5;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b65395ce-4101-446d-a692-78d2bbeb7d04;07-01-1993;2048980154;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;0,12;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/e1a91a4f-8194-45ed-9dbd-fb30c397b7bd;11-03-1992;2097913003;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;174;BI5;;5;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/cef361c9-5b1a-4573-b70e-36abfc1f56a1;16-12-2013;2093275469;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;440;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/430ea54b-9521-414f-a9aa-a5565017ae66;02-12-1997;631413817;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;33;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/a09561d9-b403-4eb4-92d5-313fa597f79c;02-05-2000;248858598;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;176;BI5 modificeret ;<;1;mg/l;;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/3acce7f7-dac3-449c-9b53-34c8a92eea0e;02-11-1994;2071221036;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Total;;183;Kemisk iltforbrug;;19;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/142a1339-f729-422e-9f7d-bc0729eb2bee;21-06-2006;124984566;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;0,053;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/0d5b63de-48cd-469a-af1e-99f222c64580;30-04-2018;1641116465;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;600;mg/l;;5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/bd68178d-b3da-4d86-b454-f5adf762c301;29-11-2011;624818913;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;261;Phosphor, total-P;;5,88;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/4cf76530-490c-45c6-ad88-dbd12082fabd;30-09-2024;1063192625;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;2463;Sum af PFAS, 22 stoffer;<;110;ng/l;999;110;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/861e76a6-4a4e-4f74-981f-2ca7e7b76978;13-11-2007;1978962716;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;32;Suspenderede stoffer;;5,2;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/773b0977-8af4-411c-bceb-426caffe29d3;25-04-2007;1435420622;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;176;BI5 modificeret ;<;1;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/dc2c7049-8de3-49d1-8b7e-201f2132de75;29-09-2010;772775872;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;176;BI5 modificeret ;;1;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/2d6dd8d1-4308-4875-b927-17538c1f9aa7;01-11-2000;2027295257;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;253;Nitrogen, total N;;4,2;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/d29d8041-fd98-4e93-9ffa-db21d24d804e;28-09-1999;1634266819;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;13;pH;;8,2;pH;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/5a65851f-2a3b-4ccc-94ee-e8cb8fb655db;18-03-1997;750070513;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Mængdeproportional prøve;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;0,17;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b7c14a61-c8b1-4d8e-9ac1-ad2ed6879743;28-10-2015;1029652113;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;241;Ammoniak+ammonium-N;;44;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b8894989-8b8d-4263-922e-976bbac9c38c;10-05-2023;701482801;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;176;BI5 modificeret ;;180;mg/l;;0,5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/254bc0ee-5003-4595-a942-936c5dbc5598;13-05-2013;3407655;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Ej oplyst;;176;BI5 modificeret ;;1;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/3832aaba-a438-4ff2-b7e9-f4055ecc9824;01-07-2018;1621422389;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;650;mg/l;;5;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/2bd7358d-1348-4515-9e94-d0abc96a4fc0;12-01-2020;1845990364;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;176;BI5 modificeret ;;2,5;mg/l;;0,4;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/83d5978a-bea7-4069-8b06-452f297654e5;19-03-2003;2002506891;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Puljet prøve / flowproportional;Godkendt;Ej oplyst;;241;Ammoniak+ammonium-N;;0,12;mg/l;;0,005;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/69da319b-9773-45f8-9ff1-c8ad505c5127;31-01-2016;2115571214;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Mængdeproportional prøve;Godkendt;Total;;261;Phosphor, total-P;;2,2;mg/l;;0,003;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/98ef96da-7551-4041-8986-ccae16aa9c9d;08-10-2008;570597896;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Total;;183;Kemisk iltforbrug;;24;mg/l;;-1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/d4ecd815-0c51-435c-a756-fa827842f524;09-01-2024;1355492100;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;253;Nitrogen, total N;;23;mg/l;;0,02;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/38c37f30-2c19-4c97-adfc-6d3fed92d245;17-01-2021;1508440656;;Udløb;Helsinge Afløb;32;699078,0000002024;6211742,999989019;Ikke oplyst;Godkendt;Opløst - filtrat fra filtrering;;251;Nitrit+nitrat-N;;4,6;mg/l;;0,005;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/e03bca4c-1273-40c1-b5eb-b20b5b29c186;26-06-2024;1183204407;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Partikelbundet - fra filteret;;32;Suspenderede stoffer;;180;mg/l;999;1;2
Renseanlæg;E2E97135-BC29-46BE-BDDE-964EA4E0FADF;Helsinge;32;699118,0000002016;6211852,999989004;Gribskov;Region Hovedstaden;Renseanlæg;Renseanlæg;Ammendrup Å;GRIBVAND A/S;Gribskov kommune;https://puls.miljoeportal.dk/wwtps/e2e97135-bc29-46be-bdde-964ea4e0fadf/examination-details/b1d79c81-eeca-42a8-b40c-ec2ad9e77e0b;24-10-2024;1020644310;;Indløb;Helsinge Tilløb;32;699118,0000002016;6211852,999989004;Ikke oplyst;Godkendt;Total;;2922;Perfluorheptansulfonsyre (sum forgrenet og lineær);<;10;ng/l;999;10;2
